Age,Income,EducationLevel,HasPartner,TotalChildren,TotalSpend,TotalPurchases,MntWines,MntMeatProducts,MntGoldProds,NumWebVisitsMonth,NumDealsPurchases,CustomerDays,Recency,PrevCampaignsAccepted,Complain,Response
54,65706.0,1,0,0,1199,26,918,129,129,7,1,3839,77,3,0,1
49,60934.0,2,1,1,873,21,224,155,54,4,2,3636,41,0,0,0
73,71965.0,2,1,1,1213,14,572,286,248,3,3,3808,21,0,0,0
69,65210.0,2,1,1,731,20,626,70,28,6,2,3584,25,2,0,0
49,79174.0,4,1,0,2043,18,1074,518,129,2,1,4007,2,2,0,1
57,81380.0,3,0,0,1893,16,741,689,103,2,1,4027,51,0,0,0
51,48432.0,4,0,1,424,14,322,50,42,8,5,4092,3,0,0,0
53,52914.0,2,1,1,575,13,254,44,227,7,2,4011,32,1,0,0
69,38946.0,2,1,1,257,10,116,82,41,5,2,3721,84,0,0,0
50,26067.0,2,1,1,56,6,22,18,12,8,3,3710,49,0,0,0
52,44325.0,4,1,1,542,17,516,21,5,8,4,3952,69,1,0,0
60,42523.0,2,1,0,125,6,14,11,35,2,1,3540,96,0,0,0
46,26487.0,0,0,1,69,6,2,10,23,5,3,3878,23,0,0,0
67,53233.0,1,1,1,40,4,28,9,0,4,1,3576,18,0,0,0
64,67716.0,2,1,1,1016,24,530,217,56,5,4,4008,8,1,0,0
52,76234.0,3,1,1,907,22,519,167,41,3,1,3616,21,1,0,0
68,84117.0,4,1,0,1566,23,611,749,26,2,1,3522,60,1,0,0
67,65487.0,3,1,0,1169,14,240,500,163,2,3,3643,48,0,0,0
52,25224.0,0,1,1,46,5,4,12,8,3,2,3578,36,0,0,0
41,89616.0,3,0,0,1644,24,671,655,15,2,1,3962,36,0,0,1
53,40851.0,2,0,2,59,4,23,7,24,7,1,3966,63,0,0,0
77,27469.0,2,1,0,17,3,9,2,0,6,1,4169,2,0,0,0
67,82347.0,1,1,0,1853,24,556,845,63,3,1,4073,38,2,0,1
67,73803.0,2,1,1,1528,20,833,363,174,6,2,4170,61,1,0,1
72,8820.0,3,0,2,35,6,12,13,4,8,4,3937,52,0,0,0
50,43322.0,2,0,0,141,7,56,48,18,7,1,3542,25,0,0,0
51,55593.0,2,1,1,546,15,293,124,106,6,2,3785,63,1,0,0
70,50501.0,2,1,2,500,13,297,38,152,6,7,3849,10,1,0,1
49,37085.0,2,1,2,61,6,39,16,3,8,4,3476,65,0,0,0
34,16185.0,0,0,1,106,6,5,16,45,8,2,3801,71,0,0,0
55,57731.0,2,0,1,704,22,266,300,44,6,4,4056,0,0,0,0
51,48432.0,4,0,1,424,14,322,50,42,8,5,4092,3,0,0,1
46,73807.0,2,1,1,849,21,366,156,54,2,2,4016,88,0,0,0
34,18929.0,2,1,0,85,5,32,8,18,6,1,3971,15,0,0,0
56,35893.0,2,0,2,199,9,158,23,18,8,6,4095,80,0,0,0
44,61014.0,2,1,1,1147,16,269,495,29,7,4,4160,17,0,0,0
70,32144.0,2,1,2,54,6,41,10,3,7,4,3571,76,1,0,0
61,14918.0,0,1,1,43,4,3,3,15,6,1,4042,52,0,0,0
61,45146.0,2,0,2,53,4,33,5,15,4,2,3822,28,0,0,0
69,41769.0,1,0,1,521,16,302,131,27,8,6,3974,31,0,0,0
43,88325.0,2,1,0,1623,17,519,860,53,2,1,3617,42,0,0,0
74,38054.0,3,0,2,45,5,23,17,0,7,2,3532,24,0,0,0
29,80617.0,1,0,0,1435,18,594,631,32,2,1,4098,42,0,0,0
48,5305.0,2,1,1,32,1,12,7,5,13,0,3807,12,0,0,0
70,36807.0,2,1,2,16,3,4,5,5,6,1,4029,88,0,0,0
41,28427.0,2,1,1,52,5,18,19,6,8,2,3938,67,0,0,0
76,82032.0,4,0,0,1234,17,332,377,57,1,0,3558,54,0,0,0
46,22775.0,2,1,1,15,3,5,8,1,8,1,3848,40,0,0,0
39,40101.0,3,1,1,415,13,171,129,62,7,4,4096,73,0,0,0
45,58025.0,2,1,1,470,15,270,88,22,4,3,3688,81,0,0,0
42,75777.0,3,0,0,1438,20,712,538,80,1,1,3833,12,2,0,1
45,7500.0,1,1,1,53,7,2,11,21,7,4,3891,7,0,0,0
61,33562.0,3,1,3,51,6,21,12,3,4,3,3477,33,0,0,0
54,57642.0,4,0,1,679,19,580,58,27,4,3,3644,24,1,0,0
56,58554.0,2,1,2,586,16,368,68,88,7,6,4114,55,0,0,0
45,63777.0,2,1,2,653,18,457,106,53,8,8,3935,87,0,0,0
62,57967.0,2,0,1,468,14,229,137,91,5,5,3956,39,0,0,0
46,51373.0,1,1,0,1679,1,32,1607,22,0,0,4159,53,1,0,0
52,24434.0,2,1,2,50,5,3,8,17,7,2,3515,9,0,0,0
40,11012.0,2,0,1,84,6,24,26,23,9,3,3943,82,1,0,0
54,44802.0,3,0,0,1049,25,853,143,20,8,2,4150,71,0,0,0
38,26816.0,2,0,0,22,3,5,6,3,4,1,4154,50,0,0,0
47,666666.0,2,1,1,62,7,9,18,12,6,4,3865,23,0,0,0
50,34421.0,2,1,1,30,3,3,7,9,7,1,3836,81,0,0,0
57,61223.0,2,1,1,1341,16,709,182,247,5,2,3854,46,0,0,0
78,64014.0,4,1,3,444,15,406,30,8,7,7,3492,56,1,0,0
43,56981.0,2,0,0,1241,18,908,217,24,6,1,3628,91,1,0,0
68,69245.0,3,1,1,843,21,428,214,61,3,2,3629,8,0,0,0
70,52869.0,4,1,2,172,8,84,61,21,7,3,4095,40,0,0,1
