id_estudiante,periodo_ingreso,carrera,provincia,zona_residencia,sexo,edad,estado_civil,tipo_colegio,financiamiento,modalidad,semestre_actual,promedio_bachillerato,nota_primer_ciclo,creditos_reprobados,num_materias_matriculadas,asistencia_pct,horas_trabajo_semana,distancia_universidad_km,num_hermanos,ingreso_familiar_usd,uso_tutoria,indice_satisfaccion,desercion_semestre,fecha_ultimo_pago,motivo_retiro,semestre_desercion
EST-2020-0702,2022-S1,Administración de Empresas,Azuay,Urbana,M,25,Soltero/a,Particular,Beca parcial,Semi-presencial,2,7.63,6.11,2,4,81.1,0.0,22.7,1,200.0,5,6.8,0,,,
EST-2021-0703,2022-S1,Administración de Empresas,Guayas,Urbana,M,23,Casado/a,Particular,Beca completa,Presencial,4,9.45,5.98,1,8,88.6,0.0,2.6,2,774.0,5,6.8,0,,,
EST-2022-0704,2023-S2,Psicología,Pichincha,Urbana,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,6,7.08,10.0,0,6,97.7,43.0,11.7,2,576.0,0,8.4,0,,,
EST-2023-0705,2022-S2,Psicología,Azuay,Urbana,F,18,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,10.0,,1,8,76.2,0.0,46.7,3,883.0,3,6.0,0,,,
EST-2024-0706,2022-S1,Derecho,El Oro,Rural,M,18,Soltero/a,Particular,Recursos propios,Presencial,2,6.01,6.77,0,6,71.2,0.0,10.5,4,1003.0,3,7.7,0,,,
EST-2025-0707,2023-S1,Medicina,Chimborazo,Rural,M,22,Soltero/a,Particular,Beca completa,Presencial,5,7.42,6.7,3,8,80.5,14.0,2.3,2,759.0,1,5.8,0,,,
EST-2020-0708,2023-S2,Contabilidad,Manabí,Urbana,F,20,Casado/a,Fiscal,Recursos propios,Semi-presencial,1,7.75,6.76,2,8,100.0,29.0,2.1,1,378.0,0,10.0,0,,,
EST-2021-0709,2022-S2,Administración de Empresas,Azuay,Rural,F,27,Soltero/a,Particular,Beca completa,Presencial,1,7.43,8.19,1,8,57.2,0.0,3.8,1,323.0,0,,0,,,
EST-2022-0710,2023-S1,Contabilidad,Azuay,Urbana,M,27,Soltero/a,Fiscal,Beca parcial,Presencial,2,7.97,5.76,1,5,79.6,0.0,1.0,1,540.0,4,7.2,0,,,
EST-2023-0711,2022-S1,Ingeniería Civil,Pichincha,Urbana,M,27,Soltero/a,Fiscal,Recursos propios,Presencial,6,7.72,7.6,0,6,87.8,12.0,,0,859.0,3,9.5,0,,,
EST-2024-0712,2023-S1,Medicina,Esmeraldas,Rural,M,25,Soltero/a,Fiscal,Credito educativo,Presencial,2,7.35,7.05,1,4,77.8,0.0,4.5,2,1010.0,4,8.9,0,,,
EST-2025-0713,2022-S1,Ingeniería Civil,Guayas,Urbana,F,18,Soltero/a,Fiscal,Credito educativo,Presencial,1,7.9,6.2,0,8,41.8,31.0,6.9,0,1061.0,4,7.9,0,,,
EST-2020-0714,2023-S1,Arquitectura,Manabí,Urbana,F,25,Soltero/a,Fiscal,Credito educativo,Semi-presencial,6,8.52,8.47,2,8,65.2,0.0,15.1,1,1981.0,2,7.5,0,,,
EST-2021-0715,2022-S2,Medicina,Tungurahua,Urbana,M,21,Casado/a,Particular,Credito educativo,Presencial,2,8.75,9.75,3,5,69.1,28.0,12.4,0,1115.0,0,6.1,0,,,
EST-2022-0716,2022-S2,Derecho,Azuay,Rural,F,22,Soltero/a,Fiscal,Beca completa,Presencial,4,8.98,5.84,1,7,92.4,0.0,8.0,4,594.0,5,4.6,0,,,
EST-2023-0717,2023-S2,Derecho,Esmeraldas,Rural,M,25,Soltero/a,Fiscal,Beca completa,Presencial,5,6.74,7.17,2,5,100.0,0.0,41.3,0,4106.0,0,4.7,0,,,
EST-2024-0718,2023-S2,Contabilidad,Guayas,Urbana,F,17,Casado/a,Particular,Beca completa,Presencial,6,8.36,7.65,0,8,77.1,0.0,2.8,2,344.0,5,6.2,0,,,
EST-2025-0719,2023-S1,Arquitectura,Chimborazo,Urbana,F,18,Soltero/a,Fiscal,Beca completa,Presencial,1,7.27,6.74,2,8,58.2,31.0,3.9,1,1018.0,1,8.7,1,2024-06-06,Personal,1.0
EST-2020-0720,2022-S1,Ingeniería Civil,Pichincha,Urbana,M,21,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,7.92,7.2,0,6,43.8,34.0,15.6,1,716.0,4,7.0,1,2024-02-27,Laboral,1.0
EST-2021-0721,2022-S2,Arquitectura,El Oro,Urbana,M,20,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,7.6,10.0,1,6,86.0,0.0,15.3,2,914.0,4,5.2,0,,,
EST-2022-0722,2023-S1,Derecho,Pichincha,Urbana,M,18,Casado/a,Particular,Beca parcial,Presencial,2,7.77,5.48,1,8,91.0,11.0,3.9,6,1222.0,1,5.5,0,,,
EST-2023-0723,2023-S2,Derecho,Guayas,Urbana,F,17,Soltero/a,Fiscal,Beca completa,Presencial,5,7.67,8.28,1,4,81.9,0.0,4.6,4,739.0,5,8.1,0,,,
EST-2024-0724,2023-S2,Psicología,Guayas,Rural,F,18,Soltero/a,Fiscal,Recursos propios,Presencial,6,8.02,10.0,1,7,78.3,0.0,11.9,0,409.0,3,,0,,,
EST-2025-0725,2023-S1,Psicología,Imbabura,Rural,F,21,Soltero/a,Fiscal,Recursos propios,Semi-presencial,3,7.83,8.2,3,4,68.7,24.0,4.3,1,1071.0,4,7.0,0,,,
EST-2020-0726,2023-S1,Arquitectura,Tungurahua,Rural,F,24,Casado/a,Fiscal,Credito educativo,Presencial,5,8.97,8.27,2,8,81.8,0.0,49.8,3,279.0,0,5.6,0,,,
EST-2021-0727,2022-S1,Contabilidad,Guayas,Rural,M,22,Soltero/a,Fiscal,Beca completa,Semi-presencial,1,5.56,5.35,0,4,64.3,0.0,22.1,2,425.0,3,,1,2024-03-07,Economico,1.0
EST-2022-0728,2023-S1,Medicina,Pichincha,Rural,M,17,Casado/a,Fiscal,Credito educativo,Presencial,2,8.42,7.37,0,8,92.1,0.0,9.5,2,763.0,1,4.3,0,,,
EST-2023-0729,2023-S2,Contabilidad,Azuay,Urbana,F,27,Soltero/a,Fiscal,Beca parcial,Presencial,5,7.28,,2,4,94.6,0.0,9.8,2,208.0,1,8.4,0,,,
EST-2024-0730,2023-S2,Psicología,Azuay,Rural,M,27,Soltero/a,Fiscal,Beca parcial,Semi-presencial,3,9.15,,0,6,79.4,0.0,1.2,0,446.0,3,5.0,0,,,
EST-2025-0731,2022-S2,Psicología,Manabí,Urbana,M,23,Soltero/a,Fiscal,Recursos propios,Presencial,2,8.56,8.51,1,5,77.9,0.0,12.4,1,550.0,5,6.8,0,,,
EST-2020-0732,2022-S1,Derecho,Guayas,Rural,M,26,Union libre,Fiscal,Beca parcial,Presencial,2,8.25,7.6,1,5,73.4,15.0,,2,506.0,0,6.4,0,,,
EST-2021-0733,2022-S2,Psicología,Loja,Rural,F,21,Casado/a,Fiscal,Beca parcial,Presencial,6,9.43,6.48,0,4,75.5,0.0,52.5,1,603.0,3,8.5,0,,,
EST-2022-0734,2023-S2,Administración de Empresas,Azuay,Urbana,F,21,Soltero/a,Particular,Recursos propios,Presencial,2,8.48,8.7,4,6,78.5,0.0,10.0,4,1190.0,4,6.2,0,,,
EST-2023-0735,2023-S2,Ciencia de Datos,Imbabura,Urbana,M,25,Soltero/a,Fiscal,Beca parcial,Presencial,5,7.76,5.17,1,5,98.7,0.0,3.9,3,417.0,5,3.4,0,,,
EST-2024-0736,2022-S2,Medicina,Pichincha,Urbana,F,21,Soltero/a,Fiscal,Credito educativo,Presencial,1,7.15,6.6,2,8,81.7,40.0,3.4,1,294.0,2,6.5,0,,,
EST-2025-0737,2023-S1,Medicina,Azuay,Urbana,F,23,Casado/a,Fiscal,Beca completa,Presencial,6,7.56,9.85,1,6,61.0,0.0,12.6,1,682.0,4,5.0,0,,,
EST-2020-0738,2023-S1,Medicina,Guayas,Rural,M,22,Soltero/a,Fiscal,Beca parcial,Presencial,2,9.49,9.57,2,8,85.6,0.0,41.4,1,791.0,2,3.6,0,,,
EST-2021-0739,2022-S1,Psicología,Manabí,Urbana,M,26,Casado/a,Fiscal,Recursos propios,Semi-presencial,1,8.05,9.93,0,4,95.1,27.0,63.7,1,598.0,3,7.3,0,,,
EST-2022-0740,2023-S1,Derecho,Tungurahua,Rural,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.33,6.42,2,8,76.5,12.0,41.5,1,337.0,0,4.0,1,2024-04-20,Economico,5.0
EST-2023-0741,2022-S2,Ciencia de Datos,Guayas,Rural,F,20,Soltero/a,Particular,Recursos propios,Presencial,5,8.71,8.99,1,8,82.2,0.0,3.9,2,344.0,1,6.5,0,,,
EST-2024-0742,2023-S2,Contabilidad,Guayas,Urbana,M,21,Soltero/a,Fiscal,Beca parcial,Presencial,1,8.02,8.28,2,8,88.0,0.0,28.7,2,503.0,1,6.4,0,,,
EST-2025-0743,2022-S2,Ciencia de Datos,Esmeraldas,Rural,M,26,Soltero/a,Fiscomisional,Beca parcial,Presencial,4,7.59,6.17,2,4,63.2,39.0,29.7,1,200.0,3,8.2,1,2024-07-17,Economico,4.0
EST-2020-0744,2022-S2,Medicina,Pichincha,Urbana,F,17,Casado/a,Fiscomisional,Credito educativo,Semi-presencial,1,8.88,6.56,2,8,69.6,0.0,9.4,1,1639.0,0,4.1,0,,,
EST-2021-0745,2022-S2,Derecho,El Oro,Urbana,M,25,Soltero/a,Particular,Recursos propios,Presencial,6,7.86,7.38,5,5,88.6,0.0,16.7,2,822.0,4,4.6,0,,,
EST-2022-0746,2022-S2,Administración de Empresas,Manabí,Urbana,M,27,Union libre,Particular,Recursos propios,Semi-presencial,5,7.68,6.92,1,4,100.0,0.0,5.5,0,786.0,1,6.3,0,,,
EST-2023-0747,2023-S1,Ciencia de Datos,Loja,Urbana,M,26,Soltero/a,Fiscal,Recursos propios,Presencial,3,6.53,5.7,1,7,63.4,0.0,61.7,2,266.0,0,3.9,1,2024-01-13,Economico,4.0
EST-2024-0748,2022-S2,Medicina,Pichincha,Rural,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,4,9.42,7.33,1,6,92.5,0.0,2.8,4,434.0,2,5.1,0,,,
EST-2025-0749,2022-S1,Arquitectura,Pichincha,Rural,M,23,Casado/a,Fiscal,Beca parcial,Semi-presencial,6,8.68,6.01,1,4,82.2,21.0,32.3,0,1096.0,4,5.2,0,,,
EST-2020-0750,2023-S1,Psicología,Pichincha,Urbana,M,23,Soltero/a,Fiscal,Beca parcial,Presencial,6,6.62,7.89,1,6,64.0,0.0,4.6,3,314.0,1,6.9,0,,,
EST-2021-0751,2023-S1,Psicología,Azuay,Rural,F,25,Casado/a,Particular,Beca completa,Presencial,2,7.14,9.04,0,5,100.0,10.0,76.4,2,1520.0,3,6.5,0,,,
EST-2022-0752,2022-S2,Ingeniería Civil,Esmeraldas,Rural,M,18,Casado/a,Particular,Credito educativo,Semi-presencial,3,7.54,8.06,0,8,79.7,0.0,11.2,0,681.0,4,6.0,0,,,
EST-2023-0753,2022-S1,Ingeniería Civil,Guayas,Urbana,M,21,Soltero/a,Particular,Recursos propios,Presencial,6,7.67,6.73,1,8,77.7,34.0,8.7,3,1372.0,5,,0,,,
EST-2024-0754,2022-S1,Administración de Empresas,Tungurahua,Rural,F,26,Soltero/a,Fiscal,Beca completa,Presencial,4,8.6,6.03,1,6,79.5,0.0,13.5,1,747.0,2,5.6,0,,,
EST-2025-0755,2022-S2,Administración de Empresas,Pichincha,Urbana,F,25,Soltero/a,Fiscal,Credito educativo,Presencial,2,6.33,7.16,3,8,70.7,15.0,7.1,2,842.0,3,8.5,0,,,
EST-2020-0756,2022-S2,Ingeniería Civil,Azuay,Urbana,M,26,Union libre,Fiscal,Recursos propios,Presencial,1,6.46,8.41,1,6,84.1,0.0,54.0,2,1314.0,1,5.7,0,,,
EST-2021-0757,2023-S2,Contabilidad,Manabí,Urbana,F,18,Casado/a,Fiscomisional,Beca completa,Presencial,2,9.04,7.36,4,6,100.0,40.0,32.6,1,767.0,3,8.2,0,,,
EST-2022-0758,2022-S2,Psicología,Manabí,Rural,M,17,Soltero/a,Fiscomisional,Credito educativo,Presencial,2,5.67,8.77,2,8,70.7,17.0,4.2,0,757.0,0,8.0,0,,,
EST-2023-0759,2023-S1,Ciencia de Datos,El Oro,Rural,F,24,Union libre,Particular,Beca completa,Presencial,6,8.49,8.63,1,5,62.2,0.0,17.0,2,905.0,1,6.9,0,,,
EST-2024-0760,2023-S1,Contabilidad,Guayas,Urbana,F,23,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.33,4.3,1,4,71.5,30.0,34.7,1,1773.0,1,8.9,1,2024-07-16,Academico,6.0
EST-2025-0761,2022-S2,Ingeniería Civil,Pichincha,Urbana,F,24,Casado/a,Fiscal,Credito educativo,Presencial,1,8.69,9.33,0,8,55.1,0.0,1.8,0,1739.0,3,7.9,0,,,
EST-2020-0762,2023-S2,Ingeniería Civil,Azuay,Urbana,M,25,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.19,9.04,2,8,83.0,0.0,33.4,3,2002.0,2,6.1,0,,,
EST-2021-0763,2023-S2,Psicología,Chimborazo,Urbana,F,21,Soltero/a,Fiscal,Credito educativo,Presencial,6,8.79,5.85,0,8,85.0,0.0,18.5,3,568.0,4,,0,,,
EST-2022-0764,2022-S1,Derecho,Tungurahua,Rural,F,24,Soltero/a,Fiscal,Credito educativo,Presencial,2,7.86,5.49,0,5,100.0,0.0,20.0,6,956.0,0,6.1,0,,,
EST-2023-0765,2023-S1,Arquitectura,Imbabura,Urbana,F,21,Union libre,Fiscal,Beca completa,Presencial,1,8.66,,3,5,69.3,0.0,109.6,1,2320.0,4,2.9,0,,,
EST-2024-0766,2022-S1,Ciencia de Datos,Guayas,Urbana,F,23,Soltero/a,Particular,Credito educativo,Presencial,6,6.94,7.09,2,7,82.5,28.0,11.8,1,502.0,0,5.9,1,2024-08-17,Academico,7.0
EST-2025-0767,2022-S2,Administración de Empresas,Tungurahua,Urbana,M,23,Soltero/a,Fiscal,Beca completa,Semi-presencial,4,10.0,6.73,1,5,77.7,0.0,24.6,2,446.0,5,7.7,0,,,
EST-2020-0768,2023-S1,Administración de Empresas,Pichincha,Urbana,F,19,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,7.57,,1,5,56.4,0.0,10.3,3,609.0,0,7.7,1,2024-04-11,Academico,4.0
EST-2021-0769,2022-S2,Derecho,Esmeraldas,Rural,F,21,Soltero/a,Fiscal,Recursos propios,Presencial,4,9.49,10.0,2,7,64.9,25.0,10.8,1,395.0,3,6.4,0,,,
EST-2022-0770,2023-S1,Psicología,Azuay,Urbana,F,20,Casado/a,Fiscal,Beca parcial,Presencial,4,6.96,5.37,1,4,84.3,29.0,83.5,3,474.0,0,6.4,1,2024-03-11,Academico,5.0
EST-2023-0771,2022-S1,Ciencia de Datos,Esmeraldas,Urbana,M,17,Soltero/a,Particular,Recursos propios,Semi-presencial,2,6.59,,1,4,72.2,42.0,12.7,1,707.0,0,9.6,1,2024-07-02,Laboral,2.0
EST-2024-0772,2023-S2,Ciencia de Datos,El Oro,Urbana,M,27,Soltero/a,Fiscal,Credito educativo,Presencial,1,8.07,5.85,3,4,82.1,42.0,14.3,1,569.0,0,9.6,1,2024-06-25,Personal,2.0
EST-2025-0773,2023-S1,Medicina,Chimborazo,Urbana,M,19,Soltero/a,Fiscal,Beca parcial,Presencial,2,7.48,7.57,1,4,96.7,30.0,1.1,1,393.0,0,5.3,0,,,
EST-2020-0774,2022-S2,Contabilidad,Manabí,Urbana,M,22,Union libre,Fiscal,Recursos propios,Semi-presencial,3,7.96,7.02,0,5,81.6,0.0,32.9,0,587.0,2,6.0,0,,,
EST-2021-0775,2022-S2,Ingeniería Civil,El Oro,Rural,F,19,Soltero/a,Fiscomisional,Beca completa,Presencial,2,8.7,7.49,0,8,78.0,0.0,23.3,0,934.0,5,9.1,0,,,
EST-2022-0776,2023-S2,Arquitectura,Pichincha,Urbana,F,17,Casado/a,Fiscal,Recursos propios,Presencial,4,6.35,6.84,2,8,69.2,0.0,9.9,3,558.0,2,7.8,1,2024-08-18,Laboral,4.0
EST-2023-0777,2023-S2,Arquitectura,Pichincha,Rural,F,23,Soltero/a,Particular,Beca parcial,Presencial,4,7.37,5.48,1,4,62.3,0.0,1.1,1,983.0,3,6.6,0,,,
EST-2024-0778,2022-S1,Contabilidad,Guayas,Rural,F,21,Soltero/a,Particular,Recursos propios,Presencial,2,6.26,9.42,1,5,64.2,29.0,1.4,2,543.0,3,5.0,0,,,
EST-2025-0779,2023-S2,Psicología,Pichincha,Urbana,M,26,Soltero/a,Particular,Recursos propios,Semi-presencial,1,5.96,,0,4,71.7,0.0,11.2,0,478.0,5,,0,,,
EST-2020-0780,2022-S1,Ciencia de Datos,Esmeraldas,Urbana,M,20,Soltero/a,Particular,Credito educativo,Presencial,6,8.7,10.0,1,7,87.4,0.0,6.5,0,742.0,3,6.5,0,,,
EST-2021-0781,2022-S2,Derecho,Manabí,Urbana,F,21,Soltero/a,Fiscal,Credito educativo,Presencial,2,8.27,5.94,2,7,85.2,0.0,8.6,0,200.0,1,7.2,0,,,
EST-2022-0782,2023-S1,Derecho,Manabí,Rural,F,19,Soltero/a,Particular,Beca completa,Semi-presencial,5,8.83,7.79,1,7,83.3,0.0,15.0,3,548.0,1,6.4,0,,,
EST-2023-0783,2022-S1,Medicina,Pichincha,Urbana,F,18,Casado/a,Particular,Recursos propios,Presencial,2,7.79,7.7,1,5,87.2,0.0,51.4,4,1122.0,4,6.0,0,,,
EST-2024-0784,2023-S1,Ciencia de Datos,El Oro,Rural,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.19,4.45,4,8,80.4,19.0,4.6,1,1146.0,0,7.1,1,2024-02-24,Laboral,3.0
EST-2025-0785,2023-S2,Ingeniería Civil,Azuay,Urbana,M,23,Soltero/a,Fiscomisional,Beca parcial,Semi-presencial,4,8.37,9.11,3,8,72.6,11.0,74.6,2,1289.0,5,7.6,0,,,
EST-2020-0786,2022-S1,Ciencia de Datos,Azuay,Urbana,F,25,Soltero/a,Particular,Beca parcial,Presencial,4,6.27,8.43,1,5,81.1,37.0,1.5,0,1559.0,1,,1,2024-06-10,Academico,4.0
EST-2021-0787,2022-S2,Arquitectura,Guayas,Urbana,M,19,Soltero/a,Particular,Beca completa,Semi-presencial,3,7.54,6.26,2,7,53.9,34.0,47.5,5,846.0,4,5.6,1,2024-08-05,Personal,3.0
EST-2022-0788,2023-S2,Administración de Empresas,Imbabura,Urbana,M,25,Soltero/a,Fiscal,Beca parcial,Semi-presencial,5,8.38,5.87,1,8,100.0,0.0,5.0,1,673.0,3,,0,,,
EST-2023-0789,2023-S1,Medicina,Azuay,Urbana,F,27,Soltero/a,Fiscal,Beca parcial,Semi-presencial,5,6.78,5.96,2,5,100.0,0.0,15.7,5,596.0,1,4.8,0,,,
EST-2024-0790,2022-S1,Administración de Empresas,Pichincha,Urbana,F,22,Casado/a,Particular,Beca parcial,Presencial,1,7.66,7.86,1,6,75.0,32.0,3.6,0,884.0,2,10.0,0,,,
EST-2025-0791,2023-S2,Ciencia de Datos,Pichincha,Urbana,M,20,Union libre,Fiscal,Recursos propios,Presencial,3,6.63,8.69,0,6,71.9,0.0,17.4,1,400.0,0,4.9,0,,,
EST-2020-0792,2023-S1,Ciencia de Datos,Guayas,Urbana,F,25,Soltero/a,Particular,Beca parcial,Presencial,5,6.45,7.86,1,7,100.0,0.0,1.0,3,1072.0,2,7.7,0,,,
EST-2021-0793,2022-S2,Derecho,Pichincha,Rural,M,21,Casado/a,Fiscal,Recursos propios,Presencial,5,8.41,9.49,5,5,81.0,0.0,10.5,2,429.0,1,,1,2024-06-11,Personal,6.0
EST-2022-0794,2023-S1,Psicología,Guayas,Rural,M,17,Soltero/a,Particular,Recursos propios,Semi-presencial,2,8.0,6.22,0,7,85.6,0.0,67.4,2,1085.0,5,9.2,0,,,
EST-2023-0795,2023-S2,Medicina,Azuay,Urbana,F,22,Soltero/a,Particular,Beca parcial,Semi-presencial,3,8.35,3.51,2,6,73.5,16.0,58.7,2,1008.0,0,,1,2024-07-03,Academico,3.0
EST-2024-0796,2023-S1,Administración de Empresas,Guayas,Rural,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,2,8.41,6.41,0,8,91.8,35.0,13.8,6,292.0,2,8.2,0,,,
EST-2025-0797,2023-S1,Psicología,Pichincha,Urbana,M,18,Soltero/a,Particular,Beca parcial,Presencial,1,6.9,7.49,0,8,48.9,0.0,9.3,1,912.0,4,,0,,,
EST-2020-0798,2023-S2,Medicina,El Oro,Urbana,F,25,Soltero/a,Particular,Recursos propios,Presencial,5,7.19,5.1,1,4,79.1,0.0,13.7,3,612.0,2,,0,,,
EST-2021-0799,2023-S2,Contabilidad,Pichincha,Urbana,F,20,Soltero/a,Particular,Recursos propios,Presencial,2,5.55,6.05,0,6,85.1,0.0,41.7,3,632.0,1,3.7,0,,,
EST-2022-0800,2022-S1,Psicología,Guayas,Urbana,F,23,Soltero/a,Particular,Recursos propios,Semi-presencial,6,8.3,8.04,2,4,72.0,10.0,40.4,1,550.0,3,5.6,0,,,
EST-2023-0801,2023-S1,Contabilidad,Azuay,Urbana,M,27,Casado/a,Fiscal,Credito educativo,Presencial,4,6.6,6.72,0,4,60.5,34.0,18.3,3,1003.0,2,8.0,1,2024-07-20,Personal,4.0
EST-2024-0802,2023-S2,Psicología,Manabí,Urbana,F,27,Soltero/a,Fiscal,Beca completa,Presencial,1,6.57,4.98,2,8,100.0,0.0,8.5,2,434.0,2,7.7,0,,,
EST-2025-0803,2023-S1,Ingeniería Civil,Imbabura,Urbana,M,20,Union libre,Fiscal,Beca parcial,Semi-presencial,5,7.57,8.22,2,7,97.1,0.0,12.8,1,1376.0,1,5.4,0,,,
EST-2020-0804,2022-S2,Administración de Empresas,Guayas,Urbana,M,18,Soltero/a,Particular,Beca parcial,Semi-presencial,3,8.41,5.16,0,7,89.9,34.0,4.2,1,926.0,0,,0,,,
EST-2021-0805,2023-S2,Medicina,Pichincha,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,5,6.84,4.77,0,8,98.7,22.0,2.2,0,1351.0,5,1.6,0,,,
EST-2022-0806,2023-S2,Contabilidad,Imbabura,Rural,M,25,Soltero/a,Particular,Recursos propios,Presencial,2,6.95,6.47,4,4,80.1,0.0,5.1,1,834.0,1,4.6,1,2024-08-25,Academico,3.0
EST-2023-0807,2023-S2,Contabilidad,Azuay,Urbana,M,22,Casado/a,Particular,Beca parcial,Semi-presencial,3,7.66,10.0,2,5,96.4,0.0,4.5,4,693.0,2,4.7,0,,,
EST-2024-0808,2023-S2,Medicina,Guayas,Rural,F,20,Soltero/a,Fiscomisional,Recursos propios,Presencial,5,8.44,7.9,1,7,94.3,0.0,4.7,0,318.0,5,7.5,0,,,
EST-2025-0809,2023-S1,Ingeniería Civil,Tungurahua,Urbana,F,26,Casado/a,Particular,Beca parcial,Presencial,1,5.95,6.32,1,8,73.2,0.0,13.1,4,200.0,0,6.5,0,,,
EST-2020-0810,2023-S1,Administración de Empresas,Tungurahua,Rural,F,17,Soltero/a,Particular,Recursos propios,Presencial,2,8.95,9.1,1,6,85.0,0.0,23.1,2,672.0,0,4.4,0,,,
EST-2021-0811,2022-S2,Psicología,Chimborazo,Urbana,M,21,Soltero/a,Fiscal,Beca parcial,Presencial,1,7.46,6.88,0,6,67.4,0.0,10.1,1,1200.0,1,4.8,0,,,
EST-2022-0812,2022-S1,Administración de Empresas,Azuay,Urbana,F,26,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,9.35,6.67,2,7,76.1,0.0,29.7,3,1669.0,3,5.2,0,,,
EST-2023-0813,2022-S1,Derecho,Manabí,Urbana,M,17,Soltero/a,Particular,Recursos propios,Semi-presencial,5,7.64,6.8,0,6,97.7,0.0,10.6,3,417.0,0,6.0,0,,,
EST-2024-0814,2023-S1,Psicología,Pichincha,Rural,F,18,Soltero/a,Fiscal,Credito educativo,Presencial,5,6.91,,0,6,68.8,16.0,5.3,3,444.0,3,7.0,0,,,
EST-2025-0815,2023-S2,Arquitectura,Pichincha,Rural,M,20,Soltero/a,Fiscal,Credito educativo,Presencial,2,8.08,3.85,2,6,67.9,0.0,7.1,2,659.0,0,6.5,1,2024-03-18,Personal,2.0
EST-2020-0816,2023-S2,Psicología,Tungurahua,Urbana,F,26,Soltero/a,Particular,Recursos propios,Presencial,5,7.23,8.61,0,4,58.0,14.0,5.2,2,398.0,2,8.3,0,,,
EST-2021-0817,2022-S1,Ingeniería Civil,Imbabura,Rural,F,18,Soltero/a,Fiscomisional,Beca parcial,Presencial,6,7.08,3.74,0,7,48.3,0.0,4.5,1,966.0,5,6.5,0,,,
EST-2022-0818,2022-S2,Ciencia de Datos,Esmeraldas,Urbana,M,24,Soltero/a,Fiscal,Beca parcial,Presencial,3,8.95,,0,5,71.1,0.0,9.6,1,563.0,4,10.0,0,,,
EST-2023-0819,2023-S2,Derecho,Imbabura,Urbana,F,24,Soltero/a,Fiscal,Credito educativo,Presencial,6,8.38,6.57,1,8,83.4,29.0,1.7,1,352.0,0,8.5,0,,,
EST-2024-0820,2022-S1,Psicología,Azuay,Urbana,M,27,Soltero/a,Fiscal,Recursos propios,Presencial,2,6.45,7.42,3,7,82.9,0.0,14.4,4,614.0,0,6.3,1,2024-05-26,Laboral,2.0
EST-2025-0821,2023-S1,Medicina,El Oro,Urbana,F,26,Soltero/a,Fiscal,Credito educativo,Presencial,5,6.75,5.29,2,5,84.5,38.0,11.1,3,2594.0,2,6.7,0,,,
EST-2020-0822,2023-S2,Ingeniería Civil,Manabí,Urbana,F,19,Soltero/a,Particular,Beca parcial,Semi-presencial,4,8.0,5.06,0,4,74.9,15.0,21.4,2,1043.0,2,8.9,0,,,
EST-2021-0823,2023-S2,Ciencia de Datos,Pichincha,Rural,F,21,Soltero/a,Fiscal,Beca parcial,Semi-presencial,4,6.25,8.04,1,7,61.6,0.0,15.4,1,572.0,4,9.6,0,,,
EST-2022-0824,2022-S2,Administración de Empresas,Guayas,Rural,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,2,8.26,7.97,0,7,90.9,0.0,24.7,0,753.0,0,5.3,0,,,
EST-2023-0825,2023-S1,Administración de Empresas,El Oro,Urbana,M,19,Casado/a,Particular,Credito educativo,Presencial,1,9.52,8.12,0,6,53.5,33.0,2.5,4,516.0,4,5.8,0,,,
EST-2024-0826,2023-S2,Ciencia de Datos,Pichincha,Urbana,M,18,Soltero/a,Fiscal,Recursos propios,Semi-presencial,5,8.09,5.1,1,5,93.7,0.0,22.2,2,1058.0,1,7.5,0,,,
EST-2025-0827,2023-S2,Administración de Empresas,Tungurahua,Rural,M,19,Casado/a,Fiscomisional,Beca parcial,Presencial,6,9.41,6.17,0,4,100.0,0.0,10.8,1,327.0,3,,0,,,
EST-2020-0828,2023-S2,Contabilidad,Manabí,Rural,M,18,Soltero/a,Particular,Recursos propios,Presencial,4,9.11,5.47,0,7,71.3,39.0,7.2,2,1456.0,0,8.9,1,2024-05-11,Laboral,4.0
EST-2021-0829,2022-S2,Administración de Empresas,Pichincha,Rural,M,26,Soltero/a,Particular,Beca parcial,Semi-presencial,6,7.04,6.42,7,4,91.6,0.0,10.9,1,672.0,1,7.6,0,,,
EST-2022-0830,2023-S1,Administración de Empresas,Pichincha,Urbana,F,19,Union libre,Particular,Beca parcial,Presencial,1,6.5,5.97,1,8,44.3,0.0,4.0,5,200.0,3,6.5,1,2024-07-21,Laboral,1.0
